7.51E+01	2.37E+02	2.99E+01	6.55E+03	4.43E+02	1.36E+01	3.65E+02	2.86E+03	3.43E+02	1.82E+03	1.07E+03	3.60E+02	1.11E+00	1.67E+03	1.01E+03	3.90E+03	3.98E+01	9.61E+01	1.27E+03	1.43E+03
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.38E-05	1.14E-03	2.04E-04	6.96E-05	5.10E-06	1.34E-05	2.86E-05	1.88E-05	2.09E-04	1.27E-04	8.76E-05	7.30E-04	6.74E-03	1.75E-04	2.96E-05	1.35E-04	3.13E-05	2.04E-05	5.48E-04	1.71E-03
5.73E+00	9.71E+00	6.50E+00	4.34E+00	3.58E-01	5.32E+00	4.31E+00	9.48E+00	6.22E+00	9.63E+00	8.47E-01	8.31E+00	1.15E+01	7.40E+01	8.95E+00	1.28E+01	4.68E+00	6.76E+00	4.51E+00	3.91E+00
6.47E+01	8.16E+01	8.56E+01	9.95E+01	6.57E+01	6.37E+01	7.86E+01	7.96E+01	5.87E+01	8.16E+01	7.86E+01	6.57E+01	5.17E+01	4.88E+01	6.47E+01	6.37E+01	5.77E+01	7.16E+01	7.46E+01	6.07E+01
2.62E-02	5.36E-03	1.25E+00	3.24E-01	5.81E-02	1.15E-02	2.66E-03	1.88E-03	6.13E-03	3.91E-02	6.56E-02	1.01E-03	1.34E-01	2.22E-02	6.29E-03	1.90E-03	4.79E-02	3.10E-02	3.38E-01	3.65E-03
1.47E+02	1.12E+02	1.12E+02	1.13E+02	1.24E+02	1.03E+02	9.03E+01	1.16E+02	1.41E+02	1.03E+02	1.04E+02	1.02E+02	9.25E+01	1.17E+02	1.19E+02	8.85E+01	1.01E+02	1.25E+02	1.19E+02	1.35E+02
7.36E+01	8.26E+01	4.06E+01	6.17E+01	7.06E+01	6.27E+01	5.87E+01	7.76E+01	6.47E+01	4.78E+01	5.97E+01	5.87E+01	8.06E+01	8.16E+01	4.68E+01	5.87E+01	8.06E+01	7.56E+01	6.88E+01	7.93E+01
1.52E+02	4.26E+01	6.01E+01	4.85E+01	4.22E+02	4.89E+01	2.14E+02	7.51E+01	7.32E+01	1.74E+02	1.04E+02	4.72E+02	1.54E+02	3.19E+02	8.16E+02	1.26E+02	1.10E+00	1.10E+03	8.90E+00	4.21E+01
3.63E+03	3.84E+03	4.45E+03	3.54E+03	3.51E+03	3.53E+03	3.96E+03	2.78E+03	2.69E+03	5.07E+03	4.50E+03	2.79E+03	2.81E+03	2.62E+03	4.01E+03	2.68E+03	4.04E+03	3.30E+03	3.90E+03	3.58E+03
4.75E+01	2.54E+01	3.82E+01	2.55E+01	3.62E+01	3.19E+01	4.67E+01	3.69E+01	3.29E+01	3.36E+01	4.10E+01	3.59E+01	2.23E+01	2.66E+01	2.65E+01	2.84E+01	3.59E+01	5.03E+01	2.59E+01	4.44E+01
1.50E+03	1.09E+03	7.15E+02	6.08E+02	1.14E+03	1.02E+03	3.02E+02	1.31E+03	6.66E+02	1.15E+03	1.50E+03	6.44E+02	6.32E+02	1.00E+03	2.36E+03	8.30E+02	1.11E+03	1.11E+03	1.06E+03	2.44E+03
2.85E+02	1.62E+02	7.92E+01	2.37E+02	1.18E+02	1.88E+02	4.88E+02	8.49E+01	3.01E+02	5.90E+01	2.82E+02	2.19E+02	1.52E+02	2.64E+02	1.35E+02	9.16E+01	9.90E+01	5.66E+01	2.51E+02	2.47E+02
3.58E+01	4.31E+01	5.61E+01	4.68E+01	3.92E+01	6.68E+01	5.26E+01	5.46E+01	4.51E+01	4.84E+01	5.48E+01	5.90E+01	3.51E+01	5.70E+01	5.41E+01	6.82E+01	4.43E+01	8.26E+01	4.28E+01	5.75E+01
5.45E+01	3.73E+01	1.40E+02	9.82E+01	3.91E+01	5.02E+01	1.28E+02	2.48E+01	2.64E+01	3.17E+01	7.92E+01	6.48E+01	3.52E+01	4.27E+01	5.71E+01	4.53E+01	2.39E+01	1.03E+02	5.05E+01	2.63E+01
4.63E+02	5.76E+02	6.42E+02	7.79E+02	7.48E+02	5.88E+02	4.54E+02	6.30E+02	5.32E+02	2.17E+02	1.74E+02	2.64E+02	6.12E+02	7.82E+02	6.22E+02	1.49E+02	5.96E+02	6.32E+02	2.90E+02	6.03E+02
3.40E+02	1.03E+02	2.16E+02	1.05E+02	1.13E+02	4.31E+02	9.97E+01	1.01E+02	2.31E+02	2.16E+02	1.00E+02	1.66E+02	2.61E+02	2.34E+02	1.83E+02	1.90E+02	1.30E+02	7.25E+01	2.78E+02	2.04E+02
4.44E+01	9.31E+01	3.73E+01	4.85E+01	6.44E+01	9.35E+01	6.51E+01	6.69E+01	6.43E+01	5.80E+01	8.13E+01	5.55E+01	9.24E+01	8.72E+01	4.87E+01	1.37E+02	6.42E+01	6.13E+01	4.03E+01	4.21E+01
4.35E+01	2.32E+01	2.35E+01	3.18E+01	3.50E+01	2.44E+01	1.66E+01	2.54E+01	4.27E+01	3.58E+01	3.99E+01	4.52E+01	2.89E+01	4.25E+01	2.40E+01	2.43E+01	2.03E+01	3.91E+01	5.74E+01	3.42E+01
5.69E+01	3.09E+02	8.17E+01	5.71E+01	1.95E+02	1.23E+02	1.80E+02	2.11E+02	8.51E+01	2.22E+02	2.34E+02	2.43E+02	4.05E+02	2.00E+02	9.70E+01	2.20E+02	2.18E+02	2.36E+02	3.56E+02	1.18E+02
