2.69E+02	2.64E+02	2.47E+02	2.76E+02	2.65E+02	2.68E+02	2.68E+02	2.61E+02	2.51E+02	2.50E+02	2.63E+02	2.62E+02	2.53E+02	2.47E+02	2.62E+02	2.74E+02	2.35E+02	2.55E+02	2.66E+02	2.70E+02
1.04E+02	1.09E+02	1.06E+02	1.01E+02	1.04E+02	1.11E+02	1.14E+02	1.02E+02	1.01E+02	1.00E+02	1.09E+02	1.01E+02	1.06E+02	1.01E+02	1.09E+02	1.01E+02	1.01E+02	1.05E+02	1.07E+02	1.08E+02
4.38E+02	4.03E+02	4.12E+02	4.06E+02	3.90E+02	4.04E+02	4.29E+02	3.83E+02	3.88E+02	4.54E+02	3.85E+02	4.32E+02	4.16E+02	4.48E+02	4.09E+02	4.43E+02	4.64E+02	4.16E+02	4.18E+02	4.63E+02
4.99E+02	5.02E+02	4.57E+02	4.67E+02	5.06E+02	4.93E+02	4.51E+02	4.59E+02	4.88E+02	4.76E+02	4.88E+02	4.73E+02	4.77E+02	4.60E+02	4.81E+02	5.19E+02	4.79E+02	4.52E+02	4.62E+02	4.68E+02
4.04E+02	4.06E+02	3.87E+02	4.33E+02	4.39E+02	3.85E+02	4.39E+02	4.04E+02	4.05E+02	4.01E+02	4.03E+02	3.84E+02	3.96E+02	4.36E+02	4.30E+02	4.34E+02	4.00E+02	3.99E+02	3.95E+02	4.01E+02
2.08E+03	3.18E+03	2.72E+03	2.31E+03	1.99E+03	2.32E+03	2.10E+03	3.30E+03	3.35E+03	2.81E+03	1.86E+03	1.64E+03	4.00E+03	2.16E+03	2.39E+03	1.68E+03	3.33E+03	2.89E+03	2.39E+03	2.50E+03
5.55E+02	5.55E+02	5.42E+02	5.51E+02	5.38E+02	5.31E+02	5.59E+02	5.40E+02	5.54E+02	5.30E+02	5.41E+02	5.46E+02	5.30E+02	5.46E+02	5.52E+02	5.41E+02	5.70E+02	5.25E+02	5.27E+02	5.86E+02
4.67E+02	4.67E+02	4.53E+02	4.07E+02	4.43E+02	4.52E+02	4.67E+02	4.74E+02	4.16E+02	4.47E+02	4.42E+02	4.09E+02	4.09E+02	4.25E+02	4.11E+02	4.60E+02	4.55E+02	4.12E+02	4.30E+02	4.62E+02
1.00E+03	7.24E+02	1.28E+03	1.10E+03	1.08E+03	1.11E+03	1.12E+03	6.27E+02	1.08E+03	1.33E+03	8.46E+02	1.11E+03	1.05E+03	1.23E+03	1.00E+03	7.93E+02	9.38E+02	9.73E+02	1.07E+03	1.31E+03
1.46E+04	2.15E+04	1.03E+04	8.49E+04	1.56E+04	6.22E+03	7.22E+03	3.13E+04	2.94E+04	3.24E+04	3.70E+03	7.01E+03	3.40E+04	3.11E+04	8.81E+03	1.02E+04	2.15E+04	9.93E+03	1.29E+04	1.57E+04
