2.28E+02	2.23E+02	2.34E+02	2.42E+02	2.25E+02	2.24E+02	2.18E+02	2.33E+02	2.33E+02	2.36E+02	2.47E+02	2.32E+02	2.22E+02	2.19E+02	2.19E+02	2.26E+02	2.27E+02	2.31E+02	2.25E+02	2.33E+02
1.00E+02	1.00E+02	1.00E+02	1.00E+02	1.00E+02	1.02E+02	1.00E+02	1.00E+02	1.00E+02	1.00E+02	1.00E+02	1.00E+02	1.00E+02	1.00E+02	1.02E+02	1.00E+02	1.00E+02	1.00E+02	1.00E+02	1.00E+02
3.65E+02	3.79E+02	3.91E+02	3.70E+02	3.88E+02	3.94E+02	3.70E+02	3.75E+02	4.06E+02	3.85E+02	3.78E+02	3.73E+02	4.02E+02	3.63E+02	3.88E+02	3.71E+02	4.54E+02	3.82E+02	3.81E+02	3.70E+02
4.39E+02	4.53E+02	4.47E+02	4.49E+02	4.44E+02	4.53E+02	4.49E+02	4.48E+02	4.63E+02	4.66E+02	4.19E+02	4.42E+02	4.46E+02	4.79E+02	4.52E+02	4.48E+02	4.38E+02	4.49E+02	4.37E+02	4.54E+02
3.84E+02	3.84E+02	3.87E+02	3.87E+02	3.88E+02	3.87E+02	4.11E+02	3.88E+02	3.91E+02	3.87E+02	3.84E+02	3.87E+02	3.87E+02	3.87E+02	3.87E+02	3.84E+02	3.87E+02	3.88E+02	3.88E+02	3.97E+02
1.33E+03	1.46E+03	1.32E+03	1.48E+03	1.31E+03	1.13E+03	1.35E+03	3.00E+02	3.00E+02	3.00E+02	1.96E+03	1.31E+03	1.51E+03	1.41E+03	1.29E+03	1.36E+03	1.25E+03	2.00E+02	3.00E+02	3.00E+02
5.32E+02	5.08E+02	5.07E+02	5.12E+02	4.79E+02	5.31E+02	5.11E+02	5.10E+02	5.16E+02	5.07E+02	5.11E+02	5.12E+02	5.41E+02	5.12E+02	5.38E+02	5.17E+02	5.42E+02	5.36E+02	5.30E+02	5.10E+02
3.00E+02	3.00E+02	3.00E+02	3.00E+02	4.14E+02	3.00E+02	4.03E+02	3.00E+02	3.00E+02	3.00E+02	3.00E+02	3.00E+02	4.14E+02	3.00E+02	3.00E+02	3.00E+02	3.00E+02	3.00E+02	3.00E+02	3.00E+02
4.50E+02	4.70E+02	4.19E+02	4.94E+02	4.64E+02	4.57E+02	4.50E+02	4.85E+02	4.99E+02	4.70E+02	4.87E+02	4.54E+02	5.01E+02	4.31E+02	4.83E+02	5.78E+02	4.86E+02	4.80E+02	5.69E+02	4.46E+02
4.84E+03	2.69E+03	2.92E+03	4.00E+03	3.94E+03	2.49E+03	6.40E+03	3.93E+03	3.30E+03	3.60E+03	3.76E+03	3.28E+03	3.32E+03	2.75E+03	5.19E+03	6.71E+03	2.95E+03	2.58E+03	6.32E+03	4.96E+03
