1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00
5.00E+00	5.15E+00	4.59E+00	3.96E+00	5.54E+00	4.86E+00	4.51E+00	4.85E+00	4.38E+00	5.33E+00	5.49E+00	5.83E+00	5.62E+00	5.35E+00	5.19E+00	5.66E+00	5.00E+00	5.05E+00	5.32E+00	4.57E+00
3.17E+00	1.45E+00	4.84E+00	4.25E+00	2.26E+00	2.50E+00	1.43E+00	6.39E+00	5.43E+00	4.55E+00	1.41E+00	2.80E+00	6.67E+00	5.03E+00	4.61E+00	4.44E+00	1.76E+00	1.43E+00	1.52E+00	1.91E+00
1.29E+01	5.97E+00	1.09E+01	1.39E+01	7.96E+00	4.98E+00	1.29E+01	2.89E+01	1.19E+01	4.98E+00	6.97E+00	9.95E+00	2.69E+01	1.69E+01	9.95E+00	6.97E+00	8.40E+00	1.69E+01	1.39E+01	2.29E+01
1.03E+00	1.07E+00	1.03E+00	1.10E+00	1.09E+00	1.07E+00	1.07E+00	1.16E+00	1.09E+00	1.09E+00	1.06E+00	1.03E+00	1.13E+00	1.23E+00	1.12E+00	1.12E+00	1.04E+00	1.12E+00	1.04E+00	1.12E+00
1.00E+00	1.00E+00	1.00E+00	2.91E+00	2.04E+00	1.00E+00	1.00E+00	1.00E+00	1.52E+00	1.23E+00	1.00E+00	1.00E+00	1.00E+00	1.89E+00	1.11E+00	1.56E+00	1.00E+00	1.07E+00	1.00E+00	1.02E+00
1.35E+02	1.20E+02	2.46E+02	1.03E+03	2.25E+02	7.54E+02	2.51E+02	1.93E+02	1.48E+02	6.31E+02	3.52E+02	6.86E+02	6.06E+02	7.23E+02	4.54E+02	2.54E+02	8.10E+02	8.97E+02	6.83E+02	2.25E+02
2.80E+00	4.07E+00	3.81E+00	4.08E+00	3.53E+00	3.18E+00	4.01E+00	3.73E+00	3.20E+00	3.29E+00	3.85E+00	3.71E+00	3.19E+00	3.91E+00	3.72E+00	3.45E+00	3.58E+00	3.83E+00	4.12E+00	4.19E+00
1.22E+00	1.12E+00	1.16E+00	1.20E+00	1.15E+00	1.18E+00	1.14E+00	1.09E+00	1.16E+00	1.23E+00	1.18E+00	1.23E+00	1.15E+00	1.18E+00	1.14E+00	1.16E+00	1.19E+00	1.19E+00	1.12E+00	1.16E+00
2.14E+01	2.14E+01	2.14E+01	2.13E+01	2.13E+01	2.13E+01	2.13E+01	2.14E+01	2.13E+01	2.14E+01	2.12E+01	2.13E+01	2.13E+01	2.14E+01	2.14E+01	2.13E+01	2.12E+01	2.14E+01	2.14E+01	2.15E+01
