1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00
1.28E+00	1.01E+00	2.08E+00	1.12E+00	1.70E+00	1.11E+00	1.16E+00	1.02E+00	1.12E+00	1.05E+00	2.26E+00	2.70E+00	2.04E+00	1.02E+00	1.08E+00	1.14E+00	1.09E+00	1.14E+00	1.42E+00	1.50E+00
1.41E+00	1.00E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.00E+00	1.00E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.51E+00	1.00E+00	1.41E+00	1.41E+00	1.41E+00
1.09E+01	3.98E+00	7.96E+00	2.06E+00	3.98E+00	3.98E+00	1.19E+01	3.98E+00	5.97E+00	6.97E+00	8.96E+00	5.05E+00	1.99E+00	4.98E+00	4.98E+00	5.97E+00	4.98E+00	5.97E+00	6.97E+00	4.98E+00
1.05E+00	1.03E+00	1.05E+00	1.02E+00	1.09E+00	1.03E+00	1.06E+00	1.04E+00	1.07E+00	1.03E+00	1.02E+00	1.04E+00	1.08E+00	1.10E+00	1.06E+00	1.01E+00	1.06E+00	1.09E+00	1.03E+00	1.08E+00
1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00
4.61E+00	3.35E+01	2.90E+02	7.95E+00	4.42E+02	4.60E+00	5.12E+01	1.20E+00	1.25E+00	1.62E+01	4.60E+00	1.13E+01	1.29E+01	8.02E+00	1.30E+02	1.96E+01	1.97E+01	1.31E+02	1.38E+02	5.05E+01
2.47E+00	2.94E+00	3.28E+00	1.69E+00	3.73E+00	2.74E+00	1.62E+00	3.54E+00	2.29E+00	2.77E+00	2.44E+00	2.53E+00	3.13E+00	2.78E+00	3.21E+00	2.62E+00	2.85E+00	2.46E+00	2.19E+00	2.86E+00
1.15E+00	1.06E+00	1.08E+00	1.13E+00	1.08E+00	1.14E+00	1.16E+00	1.08E+00	1.09E+00	1.08E+00	1.06E+00	1.13E+00	1.09E+00	1.12E+00	1.14E+00	1.09E+00	1.03E+00	1.14E+00	1.16E+00	1.18E+00
2.11E+01	1.00E+00	2.12E+01	2.11E+01	2.12E+01	2.12E+01	2.12E+01	2.12E+01	2.11E+01	1.00E+00	2.12E+01	2.12E+01	2.10E+01	2.11E+01	2.65E+00	2.11E+01	2.10E+01	2.68E+00	2.65E+00	2.12E+01
