1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00
4.27E+00	4.31E+00	4.30E+00	4.25E+00	4.25E+00	4.30E+00	4.41E+00	4.27E+00	4.21E+00	4.26E+00	4.39E+00	4.27E+00	5.00E+00	4.27E+00	4.41E+00	4.44E+00	4.30E+00	4.25E+00	4.23E+00	4.38E+00
1.41E+00	2.37E+00	2.19E+00	2.37E+00	2.37E+00	1.41E+00	1.41E+00	1.41E+00	1.63E+00	1.41E+00	1.42E+00	1.41E+00	1.41E+00	1.41E+00	1.43E+00	4.52E+00	1.42E+00	6.71E+00	3.00E+00	1.41E+00
6.97E+00	1.59E+01	3.08E+01	1.29E+01	1.59E+01	8.96E+00	1.69E+01	2.09E+01	1.79E+01	1.69E+01	7.96E+00	1.09E+01	1.39E+01	2.39E+01	1.29E+01	2.09E+01	6.97E+00	9.95E+00	3.88E+01	1.99E+01
1.34E+00	1.42E+00	1.11E+00	1.08E+00	1.14E+00	1.47E+00	1.24E+00	1.04E+00	1.16E+00	1.06E+00	1.18E+00	1.32E+00	1.23E+00	1.29E+00	1.28E+00	1.10E+00	1.16E+00	1.46E+00	1.06E+00	1.16E+00
2.87E+00	3.16E+00	4.11E+00	3.47E+00	2.25E+00	2.98E+00	3.32E+00	5.61E+00	2.02E+00	2.73E+00	2.46E+00	2.85E+00	2.42E+00	2.10E+00	3.87E+00	4.22E+00	1.49E+00	2.20E+00	2.78E+00	2.61E+00
7.24E+02	1.69E+02	4.50E+02	5.43E+02	4.55E+02	3.42E+02	1.20E+02	6.30E+02	9.83E+02	8.78E+02	1.75E+03	6.07E+02	6.04E+02	6.90E+02	5.85E+02	1.20E+02	5.35E+02	6.03E+02	7.67E+02	9.10E+02
3.47E+00	3.69E+00	3.66E+00	3.72E+00	3.07E+00	4.04E+00	2.88E+00	3.47E+00	3.73E+00	3.39E+00	2.97E+00	3.80E+00	3.64E+00	3.30E+00	3.90E+00	3.03E+00	3.88E+00	3.50E+00	3.17E+00	3.40E+00
1.15E+00	1.18E+00	1.19E+00	1.27E+00	1.09E+00	1.17E+00	1.22E+00	1.13E+00	1.26E+00	1.09E+00	1.28E+00	1.21E+00	1.09E+00	1.38E+00	1.22E+00	1.22E+00	1.18E+00	1.11E+00	1.21E+00	1.17E+00
2.14E+01	2.14E+01	2.13E+01	2.12E+01	2.14E+01	4.03E+00	2.12E+01	2.14E+01	2.14E+01	2.12E+01	2.14E+01	2.14E+01	2.14E+01	2.12E+01	2.12E+01	2.13E+01	2.11E+01	2.15E+01	2.14E+01	2.13E+01
