1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00	1.00E+00
4.22E+00	4.29E+00	5.00E+00	4.99E+00	4.26E+00	4.29E+00	5.00E+00	4.30E+00	4.29E+00	4.37E+00	5.00E+00	5.00E+00	4.29E+00	4.27E+00	4.31E+00	4.28E+00	4.22E+00	4.39E+00	4.37E+00	4.31E+00
1.41E+00	1.41E+00	1.41E+00	1.41E+00	4.31E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00	6.71E+00	1.41E+00	4.61E+00	1.41E+00	1.41E+00	1.41E+00	1.41E+00
8.02E+00	9.99E+00	7.97E+00	1.10E+01	1.10E+01	1.39E+01	1.20E+01	1.10E+01	7.00E+00	9.97E+00	1.20E+01	5.99E+00	8.98E+00	6.97E+00	1.59E+01	9.98E+00	5.98E+00	7.97E+00	1.19E+01	9.96E+00
1.13E+00	1.03E+00	1.07E+00	1.14E+00	1.15E+00	1.08E+00	1.13E+00	1.07E+00	1.03E+00	1.06E+00	1.08E+00	1.10E+00	1.05E+00	1.10E+00	1.12E+00	1.13E+00	1.15E+00	1.05E+00	1.12E+00	1.07E+00
1.06E+00	4.28E+00	1.75E+00	2.76E+00	3.15E+00	1.21E+00	1.73E+00	1.24E+00	1.09E+00	3.31E+00	1.64E+00	2.30E+00	1.12E+00	3.84E+00	2.22E+00	3.01E+00	3.11E+00	1.38E+00	3.57E+00	3.45E+00
2.49E+02	5.93E+02	5.89E+02	6.34E+02	6.76E+02	4.56E+02	5.02E+02	4.82E+02	4.42E+02	2.49E+02	4.30E+02	3.44E+02	7.44E+02	1.26E+02	3.71E+02	3.40E+02	3.46E+02	4.65E+02	6.71E+02	9.69E+01
2.87E+00	2.38E+00	2.73E+00	4.04E+00	2.30E+00	3.45E+00	2.83E+00	2.88E+00	3.67E+00	2.75E+00	3.09E+00	3.04E+00	2.62E+00	3.28E+00	3.72E+00	2.39E+00	3.22E+00	3.08E+00	2.37E+00	3.13E+00
1.07E+00	1.18E+00	1.09E+00	1.11E+00	1.16E+00	1.21E+00	1.10E+00	1.11E+00	1.17E+00	1.12E+00	1.19E+00	1.12E+00	1.21E+00	1.11E+00	1.18E+00	1.19E+00	1.20E+00	1.11E+00	1.14E+00	1.06E+00
2.11E+01	2.11E+01	2.11E+01	1.00E+00	2.11E+01	2.11E+01	2.11E+01	2.11E+01	2.11E+01	2.11E+01	2.11E+01	2.11E+01	2.16E+00	2.11E+01	6.22E+00	2.11E+01	2.11E+01	2.11E+01	2.11E+01	2.11E+01
